Date,Brands,Categories,Region,SKU,Temperature,CPI,PPI,Unemployment_Rate,Discounts,Weekly Sales
2011-11-13,PROTEIN_2,Dietary Supplements,South,SKU_114,28.950000000000003,226.23,201.4,8.6,0.10599234698600637,344.45745781571196
2011-11-13,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,28.950000000000003,226.23,201.4,8.6,0.2190942973500078,315.3724962670226
2011-11-13,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,28.950000000000003,226.23,201.4,8.6,0.3265408124677358,337.19659662984964
2011-11-20,PROTEIN_3,Dietary Supplements,Northeast,SKU_109,30.694444444444443,226.23,201.4,8.6,0.21630166574752852,358.77846271910147
2011-11-20,PROTEIN_5,Dietary Supplements,South,SKU_103,30.694444444444443,226.23,201.4,8.6,0.17167924812568558,354.8957026793275
2011-11-20,PROTEIN_5,Dietary Supplements,West,SKU_104,30.694444444444443,226.23,201.4,8.6,0.23456788521472577,369.9861021362674
2011-11-20,PROTEIN_5,Dietary Supplements,Midwest,SKU_105,30.694444444444443,226.23,201.4,8.6,0.21254600502349985,337.5141239372603
2011-11-20,PROTEIN_4,Dietary Supplements,Northeast,SKU_106,30.694444444444443,226.23,201.4,8.6,0.09975613448562357,315.1198894035232
2011-11-20,PROTEIN_4,Dietary Supplements,South,SKU_111,30.694444444444443,226.23,201.4,8.6,0.1635887113761464,327.78618490146283
2011-11-20,PROTEIN_4,Dietary Supplements,West,SKU_107,30.694444444444443,226.23,201.4,8.6,0.31576204135457897,347.9823135279332
2011-11-20,PROTEIN_4,Dietary Supplements,Midwest,SKU_108,30.694444444444443,226.23,201.4,8.6,0.3399512744984741,365.4950578893853
2011-11-20,PROTEIN_3,Dietary Supplements,South,SKU_110,30.694444444444443,226.23,201.4,8.6,0.3942973962546096,344.5502015778666
2011-11-20,PROTEIN_5,Dietary Supplements,Northeast,SKU_102,30.694444444444443,226.23,201.4,8.6,0.30743246047159356,362.5030010738617
2011-11-20,PROTEIN_3,Dietary Supplements,Midwest,SKU_112,30.694444444444443,226.23,201.4,8.6,0.09920948469554472,354.55773561931017
2011-11-20,PROTEIN_1,Dietary Supplements,Midwest,SKU_101,30.694444444444443,226.23,201.4,8.6,0.11896351458335754,305.99929547657314
2011-11-20,PROTEIN_1,Dietary Supplements,West,SKU_119,30.694444444444443,226.23,201.4,8.6,0.06645526099611819,350.96890401139655
2011-11-20,PROTEIN_1,Dietary Supplements,South,SKU_118,30.694444444444443,226.23,201.4,8.6,0.2678855645492106,316.46072230496964
2011-11-20,PROTEIN_1,Dietary Supplements,Northeast,SKU_117,30.694444444444443,226.23,201.4,8.6,0.17813234413329693,297.4238810002655
2011-11-20,PROTEIN_3,Dietary Supplements,West,SKU_120,30.694444444444443,226.23,201.4,8.6,0.1355289891353181,353.87292682762154
2011-11-20,PROTEIN_2,Dietary Supplements,West,SKU_115,30.694444444444443,226.23,201.4,8.6,0.31787052591325976,373.4761143365401
2011-11-20,PROTEIN_2,Dietary Supplements,South,SKU_114,30.694444444444443,226.23,201.4,8.6,0.22436854192560302,375.0717993893996
2011-11-20,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,30.694444444444443,226.23,201.4,8.6,0.3196090029816572,323.67102069706516
2011-11-20,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,30.694444444444443,226.23,201.4,8.6,0.388215138832305,362.3048388470123
2011-11-27,PROTEIN_3,Dietary Supplements,South,SKU_110,29.522222222222222,226.23,201.4,8.6,0.1182506093272145,353.84587711877396
2011-11-27,PROTEIN_5,Dietary Supplements,South,SKU_103,29.522222222222222,226.23,201.4,8.6,0.15904779897679372,342.22231811090717
2011-11-27,PROTEIN_5,Dietary Supplements,West,SKU_104,29.522222222222222,226.23,201.4,8.6,0.3782760615463929,378.1208545559656
2011-11-27,PROTEIN_5,Dietary Supplements,Midwest,SKU_105,29.522222222222222,226.23,201.4,8.6,0.3483946613420255,339.08606393619806
2011-11-27,PROTEIN_4,Dietary Supplements,Northeast,SKU_106,29.522222222222222,226.23,201.4,8.6,0.301255833179824,353.01969816358536
2011-11-27,PROTEIN_4,Dietary Supplements,South,SKU_111,29.522222222222222,226.23,201.4,8.6,0.16709647197087313,313.52175239496904
2011-11-27,PROTEIN_4,Dietary Supplements,West,SKU_107,29.522222222222222,226.23,201.4,8.6,0.21932893393830694,342.9780546485224
2011-11-27,PROTEIN_4,Dietary Supplements,Midwest,SKU_108,29.522222222222222,226.23,201.4,8.6,0.15161217922121384,341.84129278382585
2011-11-27,PROTEIN_3,Dietary Supplements,Northeast,SKU_109,29.522222222222222,226.23,201.4,8.6,0.3426508043569896,350.2587782821967
2011-11-27,PROTEIN_5,Dietary Supplements,Northeast,SKU_102,29.522222222222222,226.23,201.4,8.6,0.25785679390280764,303.6081586449859
2011-11-27,PROTEIN_3,Dietary Supplements,West,SKU_120,29.522222222222222,226.23,201.4,8.6,0.3239276091071679,348.20747745086754
2011-11-27,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,29.522222222222222,226.23,201.4,8.6,0.35643250656245046,349.67458735557824
2011-11-27,PROTEIN_2,Dietary Supplements,South,SKU_114,29.522222222222222,226.23,201.4,8.6,0.29769283937375224,316.74056635073265
2011-11-27,PROTEIN_2,Dietary Supplements,West,SKU_115,29.522222222222222,226.23,201.4,8.6,0.07623092340763059,343.72550314233274
2011-11-27,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,29.522222222222222,226.23,201.4,8.6,0.39368056684563063,339.0550551761077
2011-11-27,PROTEIN_1,Dietary Supplements,Northeast,SKU_117,29.522222222222222,226.23,201.4,8.6,0.16359076678789847,360.230122724656
2011-11-27,PROTEIN_1,Dietary Supplements,South,SKU_118,29.522222222222222,226.23,201.4,8.6,0.14922995535675226,360.0022754094674
2011-11-27,PROTEIN_1,Dietary Supplements,West,SKU_119,29.522222222222222,226.23,201.4,8.6,0.18098805064728324,324.63168424633767
2011-11-27,PROTEIN_1,Dietary Supplements,Midwest,SKU_101,29.522222222222222,226.23,201.4,8.6,0.322961713929525,357.375897567357
2011-11-27,PROTEIN_3,Dietary Supplements,Midwest,SKU_112,29.522222222222222,226.23,201.4,8.6,0.2772904011531323,309.00307487605767
2011-12-04,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,23.28333333333333,225.672,199.8,8.5,0.20080625204577046,327.0
2011-12-04,COCOA_4,RTD Tea/Coffee,West,SKU_7,23.28333333333333,225.672,199.8,8.5,0.10240917964693699,371.0
2011-12-04,COCOA_4,RTD Tea/Coffee,South,SKU_11,23.28333333333333,225.672,199.8,8.5,0.26042576353507746,358.0
2011-12-04,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,23.28333333333333,225.672,199.8,8.5,0.16157689387950092,343.0
2011-12-04,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,23.28333333333333,225.672,199.8,8.5,0.2920380086157132,326.0
2011-12-04,COCOA_5,RTD Tea/Coffee,West,SKU_4,23.28333333333333,225.672,199.8,8.5,0.1715768376044184,324.0
2011-12-04,COCOA_5,RTD Tea/Coffee,South,SKU_3,23.28333333333333,225.672,199.8,8.5,0.21115294264424012,304.0
2011-12-04,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,23.28333333333333,225.672,199.8,8.5,0.371333459352069,302.0
2011-12-04,COCOA_3,RTD Tea/Coffee,South,SKU_10,23.28333333333333,225.672,199.8,8.5,0.08032705446943782,361.0
2011-12-04,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,23.28333333333333,225.672,199.8,8.5,0.3136833284570003,354.0
2011-12-04,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,23.28333333333333,225.672,199.8,8.5,0.28342310511719604,319.0
2011-12-04,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,23.28333333333333,225.672,199.8,8.5,0.2888024460787953,318.0
2011-12-04,COCOA_1,RTD Tea/Coffee,West,SKU_19,23.28333333333333,225.672,199.8,8.5,0.32920393840436896,300.0
2011-12-04,COCOA_1,RTD Tea/Coffee,South,SKU_18,23.28333333333333,225.672,199.8,8.5,0.13611312634053035,326.0
2011-12-04,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,23.28333333333333,225.672,199.8,8.5,0.3721829756545684,386.0
2011-12-04,COCOA_3,RTD Tea/Coffee,West,SKU_20,23.28333333333333,225.672,199.8,8.5,0.3362339099357814,294.0
2011-12-04,COCOA_2,RTD Tea/Coffee,West,SKU_15,23.28333333333333,225.672,199.8,8.5,0.07388608134989265,319.0
2011-12-04,COCOA_2,RTD Tea/Coffee,South,SKU_14,23.28333333333333,225.672,199.8,8.5,0.2917829113145386,327.0
2011-12-04,COCOA_2,RTD Tea/Coffee,Northeast,SKU_13,23.28333333333333,225.672,199.8,8.5,0.2934248369012492,308.0
2011-12-04,COCOA_2,RTD Tea/Coffee,Midwest,SKU_16,23.28333333333333,225.672,199.8,8.5,0.13111999732743254,322.0
2011-12-11,COCOA_5,RTD Tea/Coffee,South,SKU_3,20.51666666666667,225.672,199.8,8.5,0.3504401053536258,334.0
2011-12-11,COCOA_5,RTD Tea/Coffee,West,SKU_4,20.51666666666667,225.672,199.8,8.5,0.39279623452191104,338.0
2011-12-11,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,20.51666666666667,225.672,199.8,8.5,0.05543976163473848,324.0
2011-12-11,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,20.51666666666667,225.672,199.8,8.5,0.1649043483611516,307.0
2011-12-11,COCOA_4,RTD Tea/Coffee,South,SKU_11,20.51666666666667,225.672,199.8,8.5,0.31897493605369964,339.0
2011-12-11,COCOA_4,RTD Tea/Coffee,West,SKU_7,20.51666666666667,225.672,199.8,8.5,0.23851291588058038,310.0
2011-12-11,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,20.51666666666667,225.672,199.8,8.5,0.07983479412257902,338.0
2011-12-11,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,20.51666666666667,225.672,199.8,8.5,0.2084350077343996,329.0
2011-12-11,COCOA_3,RTD Tea/Coffee,South,SKU_10,20.51666666666667,225.672,199.8,8.5,0.18409268273642587,337.0
2011-12-11,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,20.51666666666667,225.672,199.8,8.5,0.19204141096922822,336.0
2011-12-11,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,20.51666666666667,225.672,199.8,8.5,0.14549520036031216,351.0
2011-12-11,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,20.51666666666667,225.672,199.8,8.5,0.09315739565360767,308.0
2011-12-11,COCOA_1,RTD Tea/Coffee,West,SKU_19,20.51666666666667,225.672,199.8,8.5,0.3364400289289635,336.0
2011-12-11,COCOA_1,RTD Tea/Coffee,South,SKU_18,20.51666666666667,225.672,199.8,8.5,0.3872880348292469,323.0
2011-12-11,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,20.51666666666667,225.672,199.8,8.5,0.33096484051500374,335.0
2011-12-11,COCOA_3,RTD Tea/Coffee,West,SKU_20,20.51666666666667,225.672,199.8,8.5,0.3554274044763775,325.0
2011-12-11,COCOA_2,RTD Tea/Coffee,West,SKU_15,20.51666666666667,225.672,199.8,8.5,0.15963279765589616,360.0
2011-12-11,COCOA_2,RTD Tea/Coffee,South,SKU_14,20.51666666666667,225.672,199.8,8.5,0.28235920379126334,325.0
2011-12-11,COCOA_2,RTD Tea/Coffee,Northeast,SKU_13,20.51666666666667,225.672,199.8,8.5,0.24166586646681487,346.0
2011-12-11,COCOA_2,RTD Tea/Coffee,Midwest,SKU_16,20.51666666666667,225.672,199.8,8.5,0.27545610994308495,326.0
2011-12-18,COCOA_3,RTD Tea/Coffee,South,SKU_10,24.79444444444444,225.672,199.8,8.5,0.28209822437315024,317.0
2011-12-18,COCOA_5,RTD Tea/Coffee,South,SKU_3,24.79444444444444,225.672,199.8,8.5,0.26978083331728747,367.0
2011-12-18,COCOA_5,RTD Tea/Coffee,West,SKU_4,24.79444444444444,225.672,199.8,8.5,0.2866222901690209,389.0
2011-12-18,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,24.79444444444444,225.672,199.8,8.5,0.2917266558142344,299.0
2011-12-18,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,24.79444444444444,225.672,199.8,8.5,0.14335771176876033,355.0
2011-12-18,COCOA_4,RTD Tea/Coffee,South,SKU_11,24.79444444444444,225.672,199.8,8.5,0.05059560948299204,337.0
2011-12-18,COCOA_4,RTD Tea/Coffee,West,SKU_7,24.79444444444444,225.672,199.8,8.5,0.14503402635532175,340.0
2011-12-18,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,24.79444444444444,225.672,199.8,8.5,0.38535038295941487,332.0
2011-12-18,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,24.79444444444444,225.672,199.8,8.5,0.3060655999110277,398.0
2011-12-18,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,24.79444444444444,225.672,199.8,8.5,0.09962118394046354,348.0
2011-12-18,COCOA_3,RTD Tea/Coffee,West,SKU_20,24.79444444444444,225.672,199.8,8.5,0.3311617586419861,314.0
2011-12-18,COCOA_2,RTD Tea/Coffee,Northeast,SKU_13,24.79444444444444,225.672,199.8,8.5,0.08585131620775491,345.0
2011-12-18,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,24.79444444444444,225.672,199.8,8.5,0.12290348746880206,339.0
2011-12-18,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,24.79444444444444,225.672,199.8,8.5,0.11574158734307607,311.0
2011-12-18,COCOA_1,RTD Tea/Coffee,West,SKU_19,24.79444444444444,225.672,199.8,8.5,0.3294259128791529,349.0
2011-12-18,COCOA_1,RTD Tea/Coffee,South,SKU_18,24.79444444444444,225.672,199.8,8.5,0.2347453050929808,360.0
2011-12-18,COCOA_2,RTD Tea/Coffee,Midwest,SKU_16,24.79444444444444,225.672,199.8,8.5,0.08442151603288198,331.0
2011-12-18,COCOA_2,RTD Tea/Coffee,West,SKU_15,24.79444444444444,225.672,199.8,8.5,0.2674854244903567,332.0
2011-12-18,COCOA_2,RTD Tea/Coffee,South,SKU_14,24.79444444444444,225.672,199.8,8.5,0.1917082120449723,337.0
2011-12-18,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,24.79444444444444,225.672,199.8,8.5,0.3649854798628399,351.0
2011-12-25,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,22.75555555555556,225.672,199.8,8.5,0.1380230891467128,359.0
2011-12-25,COCOA_3,RTD Tea/Coffee,South,SKU_10,22.75555555555556,225.672,199.8,8.5,0.36921859137386065,321.0
2011-12-25,COCOA_5,RTD Tea/Coffee,West,SKU_4,22.75555555555556,225.672,199.8,8.5,0.0700461159890938,351.0
2011-12-25,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,22.75555555555556,225.672,199.8,8.5,0.2960363248256158,373.0
2011-12-25,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,22.75555555555556,225.672,199.8,8.5,0.2046470284777206,321.0
2011-12-25,COCOA_4,RTD Tea/Coffee,South,SKU_11,22.75555555555556,225.672,199.8,8.5,0.22137592951544577,337.0
2011-12-25,COCOA_4,RTD Tea/Coffee,West,SKU_7,22.75555555555556,225.672,199.8,8.5,0.08752031479102959,335.0
2011-12-25,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,22.75555555555556,225.672,199.8,8.5,0.2730638788104553,365.0
2011-12-25,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,22.75555555555556,225.672,199.8,8.5,0.08671413756251119,372.0
2011-12-25,COCOA_5,RTD Tea/Coffee,South,SKU_3,22.75555555555556,225.672,199.8,8.5,0.1326470877053062,375.0
2011-12-25,COCOA_3,RTD Tea/Coffee,West,SKU_20,22.75555555555556,225.672,199.8,8.5,0.2108324626605615,333.0
2011-12-25,COCOA_2,RTD Tea/Coffee,Northeast,SKU_13,22.75555555555556,225.672,199.8,8.5,0.06060140935249974,369.0
2011-12-25,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,22.75555555555556,225.672,199.8,8.5,0.09767252332186943,403.0
2011-12-25,COCOA_1,RTD Tea/Coffee,West,SKU_19,22.75555555555556,225.672,199.8,8.5,0.2560527679761154,390.0
2011-12-25,COCOA_1,RTD Tea/Coffee,South,SKU_18,22.75555555555556,225.672,199.8,8.5,0.23777238487001734,362.0
2011-12-25,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,22.75555555555556,225.672,199.8,8.5,0.3901707348795744,378.0
2011-12-25,COCOA_2,RTD Tea/Coffee,Midwest,SKU_16,22.75555555555556,225.672,199.8,8.5,0.3914441084210736,373.0
2011-12-25,COCOA_2,RTD Tea/Coffee,West,SKU_15,22.75555555555556,225.672,199.8,8.5,0.07949552728606506,332.0
2011-12-25,COCOA_2,RTD Tea/Coffee,South,SKU_14,22.75555555555556,225.672,199.8,8.5,0.19588883212268088,409.0
2011-12-25,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,22.75555555555556,225.672,199.8,8.5,0.2631676189718662,358.0
2011-12-04,FIZZY_4,Energy Drinks,Midwest,SKU_28,23.28333333333333,225.672,199.8,8.5,0.3385329911948217,267.0
2011-12-04,FIZZY_4,Energy Drinks,West,SKU_27,23.28333333333333,225.672,199.8,8.5,0.07397772810549903,255.0
2011-12-04,FIZZY_4,Energy Drinks,South,SKU_31,23.28333333333333,225.672,199.8,8.5,0.10957582477571548,282.0
2011-12-04,FIZZY_3,Energy Drinks,Northeast,SKU_29,23.28333333333333,225.672,199.8,8.5,0.24916403840926032,273.0
2011-12-04,FIZZY_5,Energy Drinks,Midwest,SKU_25,23.28333333333333,225.672,199.8,8.5,0.38861550503030645,258.0
2011-12-04,FIZZY_5,Energy Drinks,West,SKU_24,23.28333333333333,225.672,199.8,8.5,0.13588356109474964,295.0
2011-12-04,FIZZY_5,Energy Drinks,South,SKU_23,23.28333333333333,225.672,199.8,8.5,0.3040527414181212,280.0
2011-12-04,FIZZY_4,Energy Drinks,Northeast,SKU_26,23.28333333333333,225.672,199.8,8.5,0.08261510737796611,282.0
2011-12-04,FIZZY_3,Energy Drinks,South,SKU_30,23.28333333333333,225.672,199.8,8.5,0.3520468004983042,267.0
2011-12-04,FIZZY_5,Energy Drinks,Northeast,SKU_22,23.28333333333333,225.672,199.8,8.5,0.06557787551013701,289.0
2011-12-04,FIZZY_3,Energy Drinks,Midwest,SKU_32,23.28333333333333,225.672,199.8,8.5,0.3246088824108099,276.0
2011-12-04,FIZZY_1,Energy Drinks,Midwest,SKU_21,23.28333333333333,225.672,199.8,8.5,0.1243223013119989,287.0
2011-12-04,FIZZY_1,Energy Drinks,West,SKU_39,23.28333333333333,225.672,199.8,8.5,0.07016920856438415,259.0
2011-12-04,FIZZY_1,Energy Drinks,South,SKU_38,23.28333333333333,225.672,199.8,8.5,0.16812786554376158,275.0
2011-12-04,FIZZY_1,Energy Drinks,Northeast,SKU_37,23.28333333333333,225.672,199.8,8.5,0.33928441581198454,282.0
2011-12-04,FIZZY_3,Energy Drinks,West,SKU_40,23.28333333333333,225.672,199.8,8.5,0.34462813904523204,298.0
2011-12-04,FIZZY_2,Energy Drinks,West,SKU_35,23.28333333333333,225.672,199.8,8.5,0.26561069730303055,290.0
2011-12-04,FIZZY_2,Energy Drinks,South,SKU_34,23.28333333333333,225.672,199.8,8.5,0.32338197290357995,295.0
2011-12-04,FIZZY_2,Energy Drinks,Northeast,SKU_33,23.28333333333333,225.672,199.8,8.5,0.21398421520087763,263.0
2011-12-04,FIZZY_2,Energy Drinks,Midwest,SKU_36,23.28333333333333,225.672,199.8,8.5,0.3621906178190301,285.0
2011-12-11,FIZZY_5,Energy Drinks,South,SKU_23,20.51666666666667,225.672,199.8,8.5,0.2717775300661639,278.0
2011-12-11,FIZZY_5,Energy Drinks,West,SKU_24,20.51666666666667,225.672,199.8,8.5,0.278437479347721,266.0
2011-12-11,FIZZY_5,Energy Drinks,Midwest,SKU_25,20.51666666666667,225.672,199.8,8.5,0.2870342582421576,289.0
2011-12-11,FIZZY_4,Energy Drinks,Northeast,SKU_26,20.51666666666667,225.672,199.8,8.5,0.061177539394179435,288.0
2011-12-11,FIZZY_4,Energy Drinks,South,SKU_31,20.51666666666667,225.672,199.8,8.5,0.12413579938664926,265.0
2011-12-11,FIZZY_4,Energy Drinks,West,SKU_27,20.51666666666667,225.672,199.8,8.5,0.21790973036279576,288.0
2011-12-11,FIZZY_4,Energy Drinks,Midwest,SKU_28,20.51666666666667,225.672,199.8,8.5,0.18790483228491656,293.0
2011-12-11,FIZZY_3,Energy Drinks,Northeast,SKU_29,20.51666666666667,225.672,199.8,8.5,0.07225683377048159,282.0
2011-12-11,FIZZY_3,Energy Drinks,South,SKU_30,20.51666666666667,225.672,199.8,8.5,0.13653942362976088,280.0
2011-12-11,FIZZY_5,Energy Drinks,Northeast,SKU_22,20.51666666666667,225.672,199.8,8.5,0.14407947407672028,282.0
2011-12-11,FIZZY_3,Energy Drinks,Midwest,SKU_32,20.51666666666667,225.672,199.8,8.5,0.14766003352695004,260.0
2011-12-11,FIZZY_1,Energy Drinks,Midwest,SKU_21,20.51666666666667,225.672,199.8,8.5,0.3900354023775625,288.0
2011-12-11,FIZZY_1,Energy Drinks,West,SKU_39,20.51666666666667,225.672,199.8,8.5,0.05352779087408387,259.0
2011-12-11,FIZZY_1,Energy Drinks,South,SKU_38,20.51666666666667,225.672,199.8,8.5,0.11101042003385093,269.0
2011-12-11,FIZZY_1,Energy Drinks,Northeast,SKU_37,20.51666666666667,225.672,199.8,8.5,0.39713995271494534,298.0
2011-12-11,FIZZY_3,Energy Drinks,West,SKU_40,20.51666666666667,225.672,199.8,8.5,0.36008727702818955,270.0
2011-12-11,FIZZY_2,Energy Drinks,West,SKU_35,20.51666666666667,225.672,199.8,8.5,0.12495817530431828,295.0
2011-12-11,FIZZY_2,Energy Drinks,South,SKU_34,20.51666666666667,225.672,199.8,8.5,0.12293832652574756,265.0
2011-12-11,FIZZY_2,Energy Drinks,Northeast,SKU_33,20.51666666666667,225.672,199.8,8.5,0.38165084041068686,0.0
2011-12-11,FIZZY_2,Energy Drinks,Midwest,SKU_36,20.51666666666667,225.672,199.8,8.5,0.12214325203767568,287.0
2011-12-18,FIZZY_3,Energy Drinks,South,SKU_30,24.79444444444444,225.672,199.8,8.5,0.20529170741731118,295.0
2011-12-18,FIZZY_5,Energy Drinks,South,SKU_23,24.79444444444444,225.672,199.8,8.5,0.21457482808191874,266.0
2011-12-18,FIZZY_5,Energy Drinks,West,SKU_24,24.79444444444444,225.672,199.8,8.5,0.3718666246024797,284.0
2011-12-18,FIZZY_5,Energy Drinks,Midwest,SKU_25,24.79444444444444,225.672,199.8,8.5,0.3507010504874591,270.0
2011-12-18,FIZZY_4,Energy Drinks,Northeast,SKU_26,24.79444444444444,225.672,199.8,8.5,0.37192507477075715,292.0
2011-12-18,FIZZY_4,Energy Drinks,South,SKU_31,24.79444444444444,225.672,199.8,8.5,0.3516966484484914,265.0
2011-12-18,FIZZY_4,Energy Drinks,West,SKU_27,24.79444444444444,225.672,199.8,8.5,0.3514984291342536,283.0
2011-12-18,FIZZY_4,Energy Drinks,Midwest,SKU_28,24.79444444444444,225.672,199.8,8.5,0.16586698648923015,294.0
2011-12-18,FIZZY_3,Energy Drinks,Northeast,SKU_29,24.79444444444444,225.672,199.8,8.5,0.08441435770518509,272.0
2011-12-18,FIZZY_5,Energy Drinks,Northeast,SKU_22,24.79444444444444,225.672,199.8,8.5,0.3512067367788766,281.0
2011-12-18,FIZZY_3,Energy Drinks,West,SKU_40,24.79444444444444,225.672,199.8,8.5,0.15379604157201965,277.0
2011-12-18,FIZZY_2,Energy Drinks,Northeast,SKU_33,24.79444444444444,225.672,199.8,8.5,0.14321222548707177,274.0
2011-12-18,FIZZY_3,Energy Drinks,Midwest,SKU_32,24.79444444444444,225.672,199.8,8.5,0.37209676592913166,265.0
2011-12-18,FIZZY_1,Energy Drinks,Midwest,SKU_21,24.79444444444444,225.672,199.8,8.5,0.17232537319308272,0.0
2011-12-18,FIZZY_1,Energy Drinks,West,SKU_39,24.79444444444444,225.672,199.8,8.5,0.11893826970441755,262.0
2011-12-18,FIZZY_1,Energy Drinks,South,SKU_38,24.79444444444444,225.672,199.8,8.5,0.18745482041676953,289.0
2011-12-18,FIZZY_2,Energy Drinks,Midwest,SKU_36,24.79444444444444,225.672,199.8,8.5,0.1077380337158044,291.0
2011-12-18,FIZZY_2,Energy Drinks,West,SKU_35,24.79444444444444,225.672,199.8,8.5,0.19029269012949845,274.0
2011-12-18,FIZZY_2,Energy Drinks,South,SKU_34,24.79444444444444,225.672,199.8,8.5,0.3047086358209406,252.0
2011-12-18,FIZZY_1,Energy Drinks,Northeast,SKU_37,24.79444444444444,225.672,199.8,8.5,0.12759352034789948,0.0
2011-12-25,FIZZY_5,Energy Drinks,Northeast,SKU_22,22.75555555555556,225.672,199.8,8.5,0.09792827548713368,278.0
2011-12-25,FIZZY_3,Energy Drinks,South,SKU_30,22.75555555555556,225.672,199.8,8.5,0.17555485889241534,272.0
2011-12-25,FIZZY_5,Energy Drinks,West,SKU_24,22.75555555555556,225.672,199.8,8.5,0.05809544837369776,256.0
2011-12-25,FIZZY_5,Energy Drinks,Midwest,SKU_25,22.75555555555556,225.672,199.8,8.5,0.08611616014938672,276.0
2011-12-25,FIZZY_4,Energy Drinks,Northeast,SKU_26,22.75555555555556,225.672,199.8,8.5,0.12769705920764582,274.0
2011-12-25,FIZZY_4,Energy Drinks,South,SKU_31,22.75555555555556,225.672,199.8,8.5,0.3495592688453223,293.0
2011-12-25,FIZZY_4,Energy Drinks,West,SKU_27,22.75555555555556,225.672,199.8,8.5,0.08688156285247653,266.0
2011-12-25,FIZZY_4,Energy Drinks,Midwest,SKU_28,22.75555555555556,225.672,199.8,8.5,0.12804008907335493,262.0
2011-12-25,FIZZY_3,Energy Drinks,Northeast,SKU_29,22.75555555555556,225.672,199.8,8.5,0.08912216677294282,253.0
2011-12-25,FIZZY_5,Energy Drinks,South,SKU_23,22.75555555555556,225.672,199.8,8.5,0.3890784428079216,255.0
2011-12-25,FIZZY_3,Energy Drinks,West,SKU_40,22.75555555555556,225.672,199.8,8.5,0.3653505127131981,284.0
2011-12-25,FIZZY_2,Energy Drinks,Northeast,SKU_33,22.75555555555556,225.672,199.8,8.5,0.34014210276633194,269.0
2011-12-25,FIZZY_1,Energy Drinks,Midwest,SKU_21,22.75555555555556,225.672,199.8,8.5,0.2507804727326139,269.0
2011-12-25,FIZZY_1,Energy Drinks,West,SKU_39,22.75555555555556,225.672,199.8,8.5,0.3440948849845523,259.0
2011-12-25,FIZZY_1,Energy Drinks,South,SKU_38,22.75555555555556,225.672,199.8,8.5,0.3075653156512109,265.0
2011-12-25,FIZZY_3,Energy Drinks,Midwest,SKU_32,22.75555555555556,225.672,199.8,8.5,0.26268445436399174,289.0
2011-12-25,FIZZY_2,Energy Drinks,Midwest,SKU_36,22.75555555555556,225.672,199.8,8.5,0.19454501133020824,284.0
2011-12-25,FIZZY_2,Energy Drinks,West,SKU_35,22.75555555555556,225.672,199.8,8.5,0.1755233019191363,261.0
2011-12-25,FIZZY_2,Energy Drinks,South,SKU_34,22.75555555555556,225.672,199.8,8.5,0.1080716885672266,284.0
2011-12-25,FIZZY_1,Energy Drinks,Northeast,SKU_37,22.75555555555556,225.672,199.8,8.5,0.2841363614204814,286.0
2011-12-04,COLA_4,Sports Drinks,Midwest,SKU_48,23.28333333333333,225.672,199.8,8.5,0.10914287703358452,360.0
2011-12-04,COLA_4,Sports Drinks,West,SKU_47,23.28333333333333,225.672,199.8,8.5,0.24041815131970762,457.0
